Year,Gender,Birth-Weight(Grams),AgeMother,Value_LiveBirth
2014,Female,"2,500-2,749",Grand Total,1964
2014,Female,"2,750-2,999",10,0
2014,Female,"2,750-2,999",11,0
2014,Female,"2,750-2,999",12,0
2014,Female,"2,750-2,999",13,0
2014,Female,"2,750-2,999",14,0
2014,Female,"2,750-2,999",14-Oct,0
2014,Female,"2,750-2,999",15,6
2014,Female,"2,750-2,999",16,7
2014,Female,"2,750-2,999",17,19
2014,Female,"2,750-2,999",18,17
2014,Female,"2,750-2,999",19,52
2014,Female,"2,750-2,999",15-19,101
2014,Female,"2,750-2,999",20,47
2014,Female,"2,750-2,999",21,82
2014,Female,"2,750-2,999",22,117
2014,Female,"2,750-2,999",23,96
2014,Female,"2,750-2,999",24,132
2014,Female,"2,750-2,999",20-24,474
2014,Female,"2,750-2,999",25,165
2014,Female,"2,750-2,999",26,169
2014,Female,"2,750-2,999",27,220
2014,Female,"2,750-2,999",28,230
2014,Female,"2,750-2,999",29,308
2014,Female,"2,750-2,999",25-29,1092
2014,Female,"2,750-2,999",30,293
2014,Female,"2,750-2,999",31,273
2014,Female,"2,750-2,999",32,264
2014,Female,"2,750-2,999",33,258
2014,Female,"2,750-2,999",34,183
2014,Female,"2,750-2,999",30-34,1271
2014,Female,"2,750-2,999",35,175
2014,Female,"2,750-2,999",36,128
2014,Female,"2,750-2,999",37,98
2014,Female,"2,750-2,999",38,84
2014,Female,"2,750-2,999",39,65
2014,Female,"2,750-2,999",35-39,550
2014,Female,"2,750-2,999",40,58
2014,Female,"2,750-2,999",41,23
2014,Female,"2,750-2,999",42,28
2014,Female,"2,750-2,999",43,13
2014,Female,"2,750-2,999",44,7
2014,Female,"2,750-2,999",40-44,129
2014,Female,"2,750-2,999",45+,8
2014,Female,"2,750-2,999",NS,0
2014,Female,"2,750-2,999",Res Total,3625
2014,Female,"2,750-2,999",Non Res Total,17
2014,Female,"2,750-2,999",Grand Total,3642
2014,Female,"3,000-3,249",10,0
2014,Female,"3,000-3,249",11,0
2014,Female,"3,000-3,249",12,0
2014,Female,"3,000-3,249",13,0
2014,Female,"3,000-3,249",14,0
2014,Female,"3,000-3,249",14-Oct,0
2014,Female,"3,000-3,249",15,5
2014,Female,"3,000-3,249",16,8
2014,Female,"3,000-3,249",17,29
2014,Female,"3,000-3,249",18,39
2014,Female,"3,000-3,249",19,77
2014,Female,"3,000-3,249",15-19,158
2014,Female,"3,000-3,249",20,80
2014,Female,"3,000-3,249",21,122
2014,Female,"3,000-3,249",22,144
2014,Female,"3,000-3,249",23,156
2014,Female,"3,000-3,249",24,194
2014,Female,"3,000-3,249",20-24,696
2014,Female,"3,000-3,249",25,261
2014,Female,"3,000-3,249",26,286
2014,Female,"3,000-3,249",27,320
2014,Female,"3,000-3,249",28,387
2014,Female,"3,000-3,249",29,382
2014,Female,"3,000-3,249",25-29,1636
2014,Female,"3,000-3,249",30,377
2014,Female,"3,000-3,249",31,406
2014,Female,"3,000-3,249",32,349
2014,Female,"3,000-3,249",33,311
2014,Female,"3,000-3,249",34,272
2014,Female,"3,000-3,249",30-34,1715
2014,Female,"3,000-3,249",35,246
2014,Female,"3,000-3,249",36,208
2014,Female,"3,000-3,249",37,148
2014,Female,"3,000-3,249",38,110
2014,Female,"3,000-3,249",39,92
2014,Female,"3,000-3,249",35-39,804
2014,Female,"3,000-3,249",40,61
2014,Female,"3,000-3,249",41,55
2014,Female,"3,000-3,249",42,26
2014,Female,"3,000-3,249",43,7
2014,Female,"3,000-3,249",44,9
2014,Female,"3,000-3,249",40-44,158
2014,Female,"3,000-3,249",45+,10
2014,Female,"3,000-3,249",NS,0
2014,Female,"3,000-3,249",Res Total,5177
2014,Female,"3,000-3,249",Non Res Total,32
2014,Female,"3,000-3,249",Grand Total,5209
2014,Female,"3,250-3,499",10,0
2014,Female,"3,250-3,499",11,0
2014,Female,"3,250-3,499",12,0
2014,Female,"3,250-3,499",13,0
2014,Female,"3,250-3,499",14,2
2014,Female,"3,250-3,499",14-Oct,2
2014,Female,"3,250-3,499",15,4
2014,Female,"3,250-3,499",16,11
2014,Female,"3,250-3,499",17,21
2014,Female,"3,250-3,499",18,44
2014,Female,"3,250-3,499",19,74
2014,Female,"3,250-3,499",15-19,154
2014,Female,"3,250-3,499",20,96
2014,Female,"3,250-3,499",21,100
2014,Female,"3,250-3,499",22,123
2014,Female,"3,250-3,499",23,165
2014,Female,"3,250-3,499",24,224
2014,Female,"3,250-3,499",20-24,708
2014,Female,"3,250-3,499",25,238
2014,Female,"3,250-3,499",26,301
2014,Female,"3,250-3,499",27,355
2014,Female,"3,250-3,499",28,369
2014,Female,"3,250-3,499",29,390
2014,Female,"3,250-3,499",25-29,1653
2014,Female,"3,250-3,499",30,425
2014,Female,"3,250-3,499",31,448
2014,Female,"3,250-3,499",32,407
2014,Female,"3,250-3,499",33,355
2014,Female,"3,250-3,499",34,302
2014,Female,"3,250-3,499",30-34,1937
2014,Female,"3,250-3,499",35,272
2014,Female,"3,250-3,499",36,210
2014,Female,"3,250-3,499",37,156
2014,Female,"3,250-3,499",38,119
2014,Female,"3,250-3,499",39,86
2014,Female,"3,250-3,499",35-39,843
2014,Female,"3,250-3,499",40,61
2014,Female,"3,250-3,499",41,44
2014,Female,"3,250-3,499",42,26
2014,Female,"3,250-3,499",43,9
2014,Female,"3,250-3,499",44,9
2014,Female,"3,250-3,499",40-44,149
2014,Female,"3,250-3,499",45+,2
2014,Female,"3,250-3,499",NS,0
2014,Female,"3,250-3,499",Res Total,5448
2014,Female,"3,250-3,499",Non Res Total,45
2014,Female,"3,250-3,499",Grand Total,5493
2014,Female,"3,500-3,749",10,0
2014,Female,"3,500-3,749",11,0
2014,Female,"3,500-3,749",12,0
2014,Female,"3,500-3,749",13,0
2014,Female,"3,500-3,749",14,0
2014,Female,"3,500-3,749",14-Oct,0
2014,Female,"3,500-3,749",15,1
2014,Female,"3,500-3,749",16,20
2014,Female,"3,500-3,749",17,25
2014,Female,"3,500-3,749",18,30
2014,Female,"3,500-3,749",19,56
2014,Female,"3,500-3,749",15-19,132
2014,Female,"3,500-3,749",20,66
2014,Female,"3,500-3,749",21,89
2014,Female,"3,500-3,749",22,110
2014,Female,"3,500-3,749",23,155
2014,Female,"3,500-3,749",24,172
2014,Female,"3,500-3,749",20-24,592
2014,Female,"3,500-3,749",25,199
2014,Female,"3,500-3,749",26,221
2014,Female,"3,500-3,749",27,252
2014,Female,"3,500-3,749",28,287
2014,Female,"3,500-3,749",29,318
2014,Female,"3,500-3,749",25-29,1277
2014,Female,"3,500-3,749",30,373
2014,Female,"3,500-3,749",31,297
2014,Female,"3,500-3,749",32,313
2014,Female,"3,500-3,749",33,262
2014,Female,"3,500-3,749",34,216
2014,Female,"3,500-3,749",30-34,1461
2014,Female,"3,500-3,749",35,213
2014,Female,"3,500-3,749",36,140
2014,Female,"3,500-3,749",37,124
2014,Female,"3,500-3,749",38,91
2014,Female,"3,500-3,749",39,70
2014,Female,"3,500-3,749",35-39,638
2014,Female,"3,500-3,749",40,41
2014,Female,"3,500-3,749",41,22
2014,Female,"3,500-3,749",42,16
2014,Female,"3,500-3,749",43,13
2014,Female,"3,500-3,749",44,4
2014,Female,"3,500-3,749",40-44,96
2014,Female,"3,500-3,749",45+,2
2014,Female,"3,500-3,749",NS,0
2014,Female,"3,500-3,749",Res Total,4198
2014,Female,"3,500-3,749",Non Res Total,25
2014,Female,"3,500-3,749",Grand Total,4223
2014,Female,"3,750-3,999",10,0
2014,Female,"3,750-3,999",11,0
2014,Female,"3,750-3,999",12,0
2014,Female,"3,750-3,999",13,0
2014,Female,"3,750-3,999",14,0
2014,Female,"3,750-3,999",14-Oct,0
2014,Female,"3,750-3,999",15,2
2014,Female,"3,750-3,999",16,10
2014,Female,"3,750-3,999",17,21
2014,Female,"3,750-3,999",18,14
2014,Female,"3,750-3,999",19,27
2014,Female,"3,750-3,999",15-19,74
2014,Female,"3,750-3,999",20,56
2014,Female,"3,750-3,999",21,43
2014,Female,"3,750-3,999",22,59
2014,Female,"3,750-3,999",23,77
2014,Female,"3,750-3,999",24,106
2014,Female,"3,750-3,999",20-24,341
2014,Female,"3,750-3,999",25,111
2014,Female,"3,750-3,999",26,140
2014,Female,"3,750-3,999",27,182
2014,Female,"3,750-3,999",28,180
2014,Female,"3,750-3,999",29,216
2014,Female,"3,750-3,999",25-29,829
2014,Female,"3,750-3,999",30,187
2014,Female,"3,750-3,999",31,209
2014,Female,"3,750-3,999",32,171
2014,Female,"3,750-3,999",33,160
2014,Female,"3,750-3,999",34,153
2014,Female,"3,750-3,999",30-34,880
2014,Female,"3,750-3,999",35,119
2014,Female,"3,750-3,999",36,99
2014,Female,"3,750-3,999",37,79
2014,Female,"3,750-3,999",38,51
2014,Female,"3,750-3,999",39,39
2014,Female,"3,750-3,999",35-39,387
2014,Female,"3,750-3,999",40,19
2014,Female,"3,750-3,999",41,14
2014,Female,"3,750-3,999",42,8
2014,Female,"3,750-3,999",43,4
2014,Female,"3,750-3,999",44,1
2014,Female,"3,750-3,999",40-44,46
2014,Female,"3,750-3,999",45+,2
2014,Female,"3,750-3,999",NS,0
2014,Female,"3,750-3,999",Res Total,2559
2014,Female,"3,750-3,999",Non Res Total,20
2014,Female,"3,750-3,999",Grand Total,2579
2014,Female,"4,000-4,249",10,0
2014,Female,"4,000-4,249",11,0
2014,Female,"4,000-4,249",12,0
2014,Female,"4,000-4,249",13,0
2014,Female,"4,000-4,249",14,0
2014,Female,"4,000-4,249",14-Oct,0
2014,Female,"4,000-4,249",15,1
2014,Female,"4,000-4,249",16,4
2014,Female,"4,000-4,249",17,8
2014,Female,"4,000-4,249",18,9
2014,Female,"4,000-4,249",19,12
2014,Female,"4,000-4,249",15-19,34
2014,Female,"4,000-4,249",20,20
2014,Female,"4,000-4,249",21,27
2014,Female,"4,000-4,249",22,44
2014,Female,"4,000-4,249",23,36
2014,Female,"4,000-4,249",24,57
2014,Female,"4,000-4,249",20-24,184
2014,Female,"4,000-4,249",25,60
2014,Female,"4,000-4,249",26,74
2014,Female,"4,000-4,249",27,72
2014,Female,"4,000-4,249",28,98
2014,Female,"4,000-4,249",29,83
2014,Female,"4,000-4,249",25-29,387
2014,Female,"4,000-4,249",30,99
2014,Female,"4,000-4,249",31,85
2014,Female,"4,000-4,249",32,93
2014,Female,"4,000-4,249",33,62
2014,Female,"4,000-4,249",34,64
2014,Female,"4,000-4,249",30-34,403
2014,Female,"4,000-4,249",35,53
2014,Female,"4,000-4,249",36,40
2014,Female,"4,000-4,249",37,28
2014,Female,"4,000-4,249",38,24
2014,Female,"4,000-4,249",39,19
2014,Female,"4,000-4,249",35-39,164
2014,Female,"4,000-4,249",40,10
2014,Female,"4,000-4,249",41,8
2014,Female,"4,000-4,249",42,5
2014,Female,"4,000-4,249",43,4
2014,Female,"4,000-4,249",44,0
2014,Female,"4,000-4,249",40-44,27
2014,Female,"4,000-4,249",45+,1
2014,Female,"4,000-4,249",NS,0
2014,Female,"4,000-4,249",Res Total,1200
2014,Female,"4,000-4,249",Non Res Total,9
2014,Female,"4,000-4,249",Grand Total,1209
2014,Female,"4,250-4,499",10,0
2014,Female,"4,250-4,499",11,0
2014,Female,"4,250-4,499",12,0
2014,Female,"4,250-4,499",13,0
2014,Female,"4,250-4,499",14,0
2014,Female,"4,250-4,499",14-Oct,0
2014,Female,"4,250-4,499",15,0
2014,Female,"4,250-4,499",16,2
2014,Female,"4,250-4,499",17,4
2014,Female,"4,250-4,499",18,3
2014,Female,"4,250-4,499",19,6
2014,Female,"4,250-4,499",15-19,15
2014,Female,"4,250-4,499",20,8
2014,Female,"4,250-4,499",21,11
2014,Female,"4,250-4,499",22,13
2014,Female,"4,250-4,499",23,19
2014,Female,"4,250-4,499",24,15
2014,Female,"4,250-4,499",20-24,66
2014,Female,"4,250-4,499",25,19
2014,Female,"4,250-4,499",26,15
2014,Female,"4,250-4,499",27,32
2014,Female,"4,250-4,499",28,45
2014,Female,"4,250-4,499",29,30
2014,Female,"4,250-4,499",25-29,141
2014,Female,"4,250-4,499",30,25
2014,Female,"4,250-4,499",31,40
2014,Female,"4,250-4,499",32,37
2014,Female,"4,250-4,499",33,30
2014,Female,"4,250-4,499",34,17
2014,Female,"4,250-4,499",30-34,149
2014,Female,"4,250-4,499",35,31
2014,Female,"4,250-4,499",36,18
2014,Female,"4,250-4,499",37,13
2014,Female,"4,250-4,499",38,6
2014,Female,"4,250-4,499",39,4
2014,Female,"4,250-4,499",35-39,72
2014,Female,"4,250-4,499",40,5
2014,Female,"4,250-4,499",41,2
2014,Female,"4,250-4,499",42,1
2014,Female,"4,250-4,499",43,2
2014,Female,"4,250-4,499",44,0
2014,Female,"4,250-4,499",40-44,10
2014,Female,"4,250-4,499",45+,0
2014,Female,"4,250-4,499",NS,0
2014,Female,"4,250-4,499",Res Total,453
2014,Female,"4,250-4,499",Non Res Total,2
2014,Female,"4,250-4,499",Grand Total,455
2014,Female,"4,500-4,749",10,0
2014,Female,"4,500-4,749",11,0
2014,Female,"4,500-4,749",12,0
2014,Female,"4,500-4,749",13,0
2014,Female,"4,500-4,749",14,0
2014,Female,"4,500-4,749",14-Oct,0
2014,Female,"4,500-4,749",15,1
2014,Female,"4,500-4,749",16,0
2014,Female,"4,500-4,749",17,0
2014,Female,"4,500-4,749",18,0
2014,Female,"4,500-4,749",19,3
2014,Female,"4,500-4,749",15-19,4
2014,Female,"4,500-4,749",20,5
2014,Female,"4,500-4,749",21,1
2014,Female,"4,500-4,749",22,6
2014,Female,"4,500-4,749",23,6
2014,Female,"4,500-4,749",24,9
2014,Female,"4,500-4,749",20-24,27
2014,Female,"4,500-4,749",25,4
2014,Female,"4,500-4,749",26,4
2014,Female,"4,500-4,749",27,6
2014,Female,"4,500-4,749",28,12
2014,Female,"4,500-4,749",29,6
2014,Female,"4,500-4,749",25-29,32
2014,Female,"4,500-4,749",30,12
2014,Female,"4,500-4,749",31,21
2014,Female,"4,500-4,749",32,18
2014,Female,"4,500-4,749",33,10
2014,Female,"4,500-4,749",34,7
2014,Female,"4,500-4,749",30-34,68
2014,Female,"4,500-4,749",35,11
2014,Female,"4,500-4,749",36,8
2014,Female,"4,500-4,749",37,7
2014,Female,"4,500-4,749",38,2
2014,Female,"4,500-4,749",39,3
2014,Female,"4,500-4,749",35-39,31
2014,Female,"4,500-4,749",40,5
2014,Female,"4,500-4,749",41,0
2014,Female,"4,500-4,749",42,0
2014,Female,"4,500-4,749",43,0
2014,Female,"4,500-4,749",44,0
2014,Female,"4,500-4,749",40-44,5
2014,Female,"4,500-4,749",45+,0
2014,Female,"4,500-4,749",NS,0
2014,Female,"4,500-4,749",Res Total,167
2014,Female,"4,500-4,749",Non Res Total,4
2014,Female,"4,500-4,749",Grand Total,171
2014,Female,"4,750-4,999",10,0
2014,Female,"4,750-4,999",11,0
2014,Female,"4,750-4,999",12,0
2014,Female,"4,750-4,999",13,0
2014,Female,"4,750-4,999",14,0
2014,Female,"4,750-4,999",14-Oct,0
2014,Female,"4,750-4,999",15,0
2014,Female,"4,750-4,999",16,0
2014,Female,"4,750-4,999",17,0
2014,Female,"4,750-4,999",18,2
2014,Female,"4,750-4,999",19,0
2014,Female,"4,750-4,999",15-19,2
2014,Female,"4,750-4,999",20,1
2014,Female,"4,750-4,999",21,0
2014,Female,"4,750-4,999",22,0
2014,Female,"4,750-4,999",23,3
2014,Female,"4,750-4,999",24,1
2014,Female,"4,750-4,999",20-24,5
2014,Female,"4,750-4,999",25,1
2014,Female,"4,750-4,999",26,2
2014,Female,"4,750-4,999",27,4
2014,Female,"4,750-4,999",28,6
2014,Female,"4,750-4,999",29,3
2014,Female,"4,750-4,999",25-29,16
2014,Female,"4,750-4,999",30,6
2014,Female,"4,750-4,999",31,4
2014,Female,"4,750-4,999",32,3
2014,Female,"4,750-4,999",33,4
2014,Female,"4,750-4,999",34,2
2014,Female,"4,750-4,999",30-34,19
2014,Female,"4,750-4,999",35,5
2014,Female,"4,750-4,999",36,1
2014,Female,"4,750-4,999",37,2
2014,Female,"4,750-4,999",38,3
2014,Female,"4,750-4,999",39,0
2014,Female,"4,750-4,999",35-39,11
2014,Female,"4,750-4,999",40,0
2014,Female,"4,750-4,999",41,0
2014,Female,"4,750-4,999",42,0
2014,Female,"4,750-4,999",43,0
2014,Female,"4,750-4,999",44,0
2014,Female,"4,750-4,999",40-44,0
2014,Female,"4,750-4,999",45+,1
2014,Female,"4,750-4,999",NS,0
2014,Female,"4,750-4,999",Res Total,54
2014,Female,"4,750-4,999",Non Res Total,1
2014,Female,"4,750-4,999",Grand Total,55
2014,Female,"5,000-5,249",10,0
2014,Female,"5,000-5,249",11,0
2014,Female,"5,000-5,249",12,0
2014,Female,"5,000-5,249",13,0
2014,Female,"5,000-5,249",14,0
2014,Female,"5,000-5,249",14-Oct,0
2014,Female,"5,000-5,249",15,0
2014,Female,"5,000-5,249",16,0
2014,Female,"5,000-5,249",17,0
2014,Female,"5,000-5,249",18,0
2014,Female,"5,000-5,249",19,0
2014,Female,"5,000-5,249",15-19,0
2014,Female,"5,000-5,249",20,0
2014,Female,"5,000-5,249",21,1
2014,Female,"5,000-5,249",22,0
2014,Female,"5,000-5,249",23,1
2014,Female,"5,000-5,249",24,1
2014,Female,"5,000-5,249",20-24,3
2014,Female,"5,000-5,249",25,1
2014,Female,"5,000-5,249",26,0
2014,Female,"5,000-5,249",27,0
2014,Female,"5,000-5,249",28,4
2014,Female,"5,000-5,249",29,1
2014,Female,"5,000-5,249",25-29,6
2014,Female,"5,000-5,249",30,0
2014,Female,"5,000-5,249",31,1
2014,Female,"5,000-5,249",32,2
2014,Female,"5,000-5,249",33,3
2014,Female,"5,000-5,249",34,1
2014,Female,"5,000-5,249",30-34,7
2014,Female,"5,000-5,249",35,1
2014,Female,"5,000-5,249",36,1
2014,Female,"5,000-5,249",37,0
2014,Female,"5,000-5,249",38,0
2014,Female,"5,000-5,249",39,0
2014,Female,"5,000-5,249",35-39,2
2014,Female,"5,000-5,249",40,0
2014,Female,"5,000-5,249",41,0
2014,Female,"5,000-5,249",42,0
2014,Female,"5,000-5,249",43,0
2014,Female,"5,000-5,249",44,0
2014,Female,"5,000-5,249",40-44,0
2014,Female,"5,000-5,249",45+,0
2014,Female,"5,000-5,249",NS,0
2014,Female,"5,000-5,249",Res Total,18
2014,Female,"5,000-5,249",Non Res Total,1
2014,Female,"5,000-5,249",Grand Total,19
2014,Female,"5,250-5,499",10,0
2014,Female,"5,250-5,499",11,0
2014,Female,"5,250-5,499",12,0
2014,Female,"5,250-5,499",13,0
2014,Female,"5,250-5,499",14,0
2014,Female,"5,250-5,499",14-Oct,0
2014,Female,"5,250-5,499",15,0
2014,Female,"5,250-5,499",16,0
2014,Female,"5,250-5,499",17,0
2014,Female,"5,250-5,499",18,1
2014,Female,"5,250-5,499",19,0
2014,Female,"5,250-5,499",15-19,1
2014,Female,"5,250-5,499",20,0
2014,Female,"5,250-5,499",21,0
2014,Female,"5,250-5,499",22,1
2014,Female,"5,250-5,499",23,0
2014,Female,"5,250-5,499",24,0
2014,Female,"5,250-5,499",20-24,1
2014,Female,"5,250-5,499",25,0
2014,Female,"5,250-5,499",26,0
2014,Female,"5,250-5,499",27,0
2014,Female,"5,250-5,499",28,1
2014,Female,"5,250-5,499",29,1
2014,Female,"5,250-5,499",25-29,2
2014,Female,"5,250-5,499",30,0
2014,Female,"5,250-5,499",31,0
2014,Female,"5,250-5,499",32,1
2014,Female,"5,250-5,499",33,0
2014,Female,"5,250-5,499",34,0
2014,Female,"5,250-5,499",30-34,1
2014,Female,"5,250-5,499",35,0
2014,Female,"5,250-5,499",36,1
2014,Female,"5,250-5,499",37,0
2014,Female,"5,250-5,499",38,0
2014,Female,"5,250-5,499",39,0
2014,Female,"5,250-5,499",35-39,1
2014,Female,"5,250-5,499",40,0
2014,Female,"5,250-5,499",41,0
2014,Female,"5,250-5,499",42,0
2014,Female,"5,250-5,499",43,0
2014,Female,"5,250-5,499",44,0
2014,Female,"5,250-5,499",40-44,0
2014,Female,"5,250-5,499",45+,0
2014,Female,"5,250-5,499",NS,0
2014,Female,"5,250-5,499",Res Total,6
2014,Female,"5,250-5,499",Non Res Total,0
2014,Female,"5,250-5,499",Grand Total,6
2014,Female,"5,500-5,749",10,0
2014,Female,"5,500-5,749",11,0
2014,Female,"5,500-5,749",12,0
2014,Female,"5,500-5,749",13,0
2014,Female,"5,500-5,749",14,0
2014,Female,"5,500-5,749",14-Oct,0
2014,Female,"5,500-5,749",15,0
2014,Female,"5,500-5,749",16,0
2014,Female,"5,500-5,749",17,0
2014,Female,"5,500-5,749",18,0
2014,Female,"5,500-5,749",19,0
2014,Female,"5,500-5,749",15-19,0
2014,Female,"5,500-5,749",20,0
2014,Female,"5,500-5,749",21,0
2014,Female,"5,500-5,749",22,0
2014,Female,"5,500-5,749",23,0
2014,Female,"5,500-5,749",24,0
2014,Female,"5,500-5,749",20-24,0
2014,Female,"5,500-5,749",25,0
2014,Female,"5,500-5,749",26,0
2014,Female,"5,500-5,749",27,0
2014,Female,"5,500-5,749",28,0
2014,Female,"5,500-5,749",29,0
2014,Female,"5,500-5,749",25-29,0
2014,Female,"5,500-5,749",30,0
2014,Female,"5,500-5,749",31,0
2014,Female,"5,500-5,749",32,1
2014,Female,"5,500-5,749",33,0
2014,Female,"5,500-5,749",34,0
2014,Female,"5,500-5,749",30-34,1
2014,Female,"5,500-5,749",35,1
2014,Female,"5,500-5,749",36,0
2014,Female,"5,500-5,749",37,0
2014,Female,"5,500-5,749",38,0
2014,Female,"5,500-5,749",39,0
2014,Female,"5,500-5,749",35-39,1
2014,Female,"5,500-5,749",40,0
2014,Female,"5,500-5,749",41,0
2014,Female,"5,500-5,749",42,0
2014,Female,"5,500-5,749",43,0
2014,Female,"5,500-5,749",44,0
2014,Female,"5,500-5,749",40-44,0
2014,Female,"5,500-5,749",45+,0
2014,Female,"5,500-5,749",NS,0
2014,Female,"5,500-5,749",Res Total,2
2014,Female,"5,500-5,749",Non Res Total,0
2014,Female,"5,500-5,749",Grand Total,2
2014,Female,"5,750-5,999",10,0
2014,Female,"5,750-5,999",11,0
2014,Female,"5,750-5,999",12,0
2014,Female,"5,750-5,999",13,0
2014,Female,"5,750-5,999",14,0
2014,Female,"5,750-5,999",14-Oct,0
2014,Female,"5,750-5,999",15,0
2014,Female,"5,750-5,999",16,0
2014,Female,"5,750-5,999",17,0
2014,Female,"5,750-5,999",18,0
2014,Female,"5,750-5,999",19,0
2014,Female,"5,750-5,999",15-19,0
2014,Female,"5,750-5,999",20,0
2014,Female,"5,750-5,999",21,0
2014,Female,"5,750-5,999",22,0
2014,Female,"5,750-5,999",23,0
2014,Female,"5,750-5,999",24,0
2014,Female,"5,750-5,999",20-24,0
2014,Female,"5,750-5,999",25,0
2014,Female,"5,750-5,999",26,0
2014,Female,"5,750-5,999",27,0
2014,Female,"5,750-5,999",28,0
2014,Female,"5,750-5,999",29,0
2014,Female,"5,750-5,999",25-29,0
2014,Female,"5,750-5,999",30,1
2014,Female,"5,750-5,999",31,0
2014,Female,"5,750-5,999",32,0
2014,Female,"5,750-5,999",33,0
2014,Female,"5,750-5,999",34,0
2014,Female,"5,750-5,999",30-34,1
2014,Female,"5,750-5,999",35,0
2014,Female,"5,750-5,999",36,0
2014,Female,"5,750-5,999",37,0
2014,Female,"5,750-5,999",38,0
2014,Female,"5,750-5,999",39,0
2014,Female,"5,750-5,999",35-39,0
2014,Female,"5,750-5,999",40,0
2014,Female,"5,750-5,999",41,0
2014,Female,"5,750-5,999",42,0
2014,Female,"5,750-5,999",43,0
2014,Female,"5,750-5,999",44,0
2014,Female,"5,750-5,999",40-44,0
2014,Female,"5,750-5,999",45+,0
2014,Female,"5,750-5,999",NS,0
2014,Female,"5,750-5,999",Res Total,1
2014,Female,"5,750-5,999",Non Res Total,0
2014,Female,"5,750-5,999",Grand Total,1
2014,Female,"6,000-6,249",10,0
2014,Female,"6,000-6,249",11,0
2014,Female,"6,000-6,249",12,0
2014,Female,"6,000-6,249",13,0
2014,Female,"6,000-6,249",14,0
2014,Female,"6,000-6,249",14-Oct,0
2014,Female,"6,000-6,249",15,0
2014,Female,"6,000-6,249",16,0
2014,Female,"6,000-6,249",17,0
2014,Female,"6,000-6,249",18,0
2014,Female,"6,000-6,249",19,0
2014,Female,"6,000-6,249",15-19,0
2014,Female,"6,000-6,249",20,0
2014,Female,"6,000-6,249",21,0
2014,Female,"6,000-6,249",22,0
2014,Female,"6,000-6,249",23,0
2014,Female,"6,000-6,249",24,0
2014,Female,"6,000-6,249",20-24,0
2014,Female,"6,000-6,249",25,0
2014,Female,"6,000-6,249",26,0
2014,Female,"6,000-6,249",27,0
2014,Female,"6,000-6,249",28,0
2014,Female,"6,000-6,249",29,0
2014,Female,"6,000-6,249",25-29,0
2014,Female,"6,000-6,249",30,1
2014,Female,"6,000-6,249",31,0
2014,Female,"6,000-6,249",32,0
2014,Female,"6,000-6,249",33,0
2014,Female,"6,000-6,249",34,0
2014,Female,"6,000-6,249",30-34,1
2014,Female,"6,000-6,249",35,0
2014,Female,"6,000-6,249",36,0
2014,Female,"6,000-6,249",37,0
2014,Female,"6,000-6,249",38,0
2014,Female,"6,000-6,249",39,0
2014,Female,"6,000-6,249",35-39,0
2014,Female,"6,000-6,249",40,0
2014,Female,"6,000-6,249",41,0
2014,Female,"6,000-6,249",42,0
2014,Female,"6,000-6,249",43,0
2014,Female,"6,000-6,249",44,0
2014,Female,"6,000-6,249",40-44,0
2014,Female,"6,000-6,249",45+,0
2014,Female,"6,000-6,249",NS,0
2014,Female,"6,000-6,249",Res Total,1
2014,Female,"6,000-6,249",Non Res Total,0
2014,Female,"6,000-6,249",Grand Total,1
2014,Female,"6,250-6,499",10,0
2014,Female,"6,250-6,499",11,0
2014,Female,"6,250-6,499",12,0
2014,Female,"6,250-6,499",13,0
2014,Female,"6,250-6,499",14,0
2014,Female,"6,250-6,499",14-Oct,0
2014,Female,"6,250-6,499",15,0
2014,Female,"6,250-6,499",16,0
2014,Female,"6,250-6,499",17,0
2014,Female,"6,250-6,499",18,0
2014,Female,"6,250-6,499",19,0
2014,Female,"6,250-6,499",15-19,0
2014,Female,"6,250-6,499",20,0
2014,Female,"6,250-6,499",21,0
2014,Female,"6,250-6,499",22,0
2014,Female,"6,250-6,499",23,0
2014,Female,"6,250-6,499",24,0
2014,Female,"6,250-6,499",20-24,0
2014,Female,"6,250-6,499",25,0
2014,Female,"6,250-6,499",26,0
2014,Female,"6,250-6,499",27,0
2014,Female,"6,250-6,499",28,0
2014,Female,"6,250-6,499",29,0
2014,Female,"6,250-6,499",25-29,0
2014,Female,"6,250-6,499",30,0
2014,Female,"6,250-6,499",31,0
2014,Female,"6,250-6,499",32,0
2014,Female,"6,250-6,499",33,0
2014,Female,"6,250-6,499",34,0
2014,Female,"6,250-6,499",30-34,0
2014,Female,"6,250-6,499",35,0
2014,Female,"6,250-6,499",36,0
2014,Female,"6,250-6,499",37,0
2014,Female,"6,250-6,499",38,0
2014,Female,"6,250-6,499",39,0
2014,Female,"6,250-6,499",35-39,0
2014,Female,"6,250-6,499",40,0
2014,Female,"6,250-6,499",41,0
2014,Female,"6,250-6,499",42,0
2014,Female,"6,250-6,499",43,0
2014,Female,"6,250-6,499",44,0
2014,Female,"6,250-6,499",40-44,0
2014,Female,"6,250-6,499",45+,0
2014,Female,"6,250-6,499",NS,0
2014,Female,"6,250-6,499",Res Total,0
2014,Female,"6,250-6,499",Non Res Total,0
2014,Female,"6,250-6,499",Grand Total,0
2014,Female,6500+,10,0
2014,Female,6500+,11,0
2014,Female,6500+,12,0
2014,Female,6500+,13,0
2014,Female,6500+,14,0
